image,tag,total_layers,file_layer,image_size(byte),layer_size(byte),file_size(byte),filepath
nextcloud,latest,16,14,534617974,402973324,2264,/usr/src/nextcloud/apps/theming/l10n/es_NI.js
nextcloud,latest,16,14,534617974,402973324,2257,/usr/src/nextcloud/apps/theming/l10n/es_NI.json
nextcloud,latest,16,14,534617974,402973324,2264,/usr/src/nextcloud/apps/theming/l10n/es_PA.js
nextcloud,latest,16,14,534617974,402973324,2257,/usr/src/nextcloud/apps/theming/l10n/es_PA.json
nextcloud,latest,16,14,534617974,402973324,2264,/usr/src/nextcloud/apps/theming/l10n/es_PE.js
nextcloud,latest,16,14,534617974,402973324,2257,/usr/src/nextcloud/apps/theming/l10n/es_PE.json
nextcloud,latest,16,14,534617974,402973324,2264,/usr/src/nextcloud/apps/theming/l10n/es_PR.js
nextcloud,latest,16,14,534617974,402973324,2257,/usr/src/nextcloud/apps/theming/l10n/es_PR.json
nextcloud,latest,16,14,534617974,402973324,2264,/usr/src/nextcloud/apps/theming/l10n/es_PY.js
nextcloud,latest,16,14,534617974,402973324,2257,/usr/src/nextcloud/apps/theming/l10n/es_PY.json
nextcloud,latest,16,14,534617974,402973324,3316,/usr/src/nextcloud/apps/theming/l10n/es_SV.js
nextcloud,latest,16,14,534617974,402973324,3309,/usr/src/nextcloud/apps/theming/l10n/es_SV.json
nextcloud,latest,16,14,534617974,402973324,2264,/usr/src/nextcloud/apps/theming/l10n/es_UY.js
nextcloud,latest,16,14,534617974,402973324,2257,/usr/src/nextcloud/apps/theming/l10n/es_UY.json
nextcloud,latest,16,14,534617974,402973324,2060,/usr/src/nextcloud/apps/theming/l10n/et_EE.js
nextcloud,latest,16,14,534617974,402973324,2053,/usr/src/nextcloud/apps/theming/l10n/et_EE.json
nextcloud,latest,16,14,534617974,402973324,3849,/usr/src/nextcloud/apps/theming/l10n/eu.js
nextcloud,latest,16,14,534617974,402973324,3842,/usr/src/nextcloud/apps/theming/l10n/eu.json
nextcloud,latest,16,14,534617974,402973324,3773,/usr/src/nextcloud/apps/theming/l10n/fi.js
nextcloud,latest,16,14,534617974,402973324,3766,/usr/src/nextcloud/apps/theming/l10n/fi.json
nextcloud,latest,16,14,534617974,402973324,4115,/usr/src/nextcloud/apps/theming/l10n/fr.js
nextcloud,latest,16,14,534617974,402973324,4108,/usr/src/nextcloud/apps/theming/l10n/fr.json
nextcloud,latest,16,14,534617974,402973324,3925,/usr/src/nextcloud/apps/theming/l10n/gl.js
nextcloud,latest,16,14,534617974,402973324,3918,/usr/src/nextcloud/apps/theming/l10n/gl.json
nextcloud,latest,16,14,534617974,402973324,4405,/usr/src/nextcloud/apps/theming/l10n/he.js
nextcloud,latest,16,14,534617974,402973324,4398,/usr/src/nextcloud/apps/theming/l10n/he.json
nextcloud,latest,16,14,534617974,402973324,3917,/usr/src/nextcloud/apps/theming/l10n/hr.js
nextcloud,latest,16,14,534617974,402973324,3910,/usr/src/nextcloud/apps/theming/l10n/hr.json
nextcloud,latest,16,14,534617974,402973324,3968,/usr/src/nextcloud/apps/theming/l10n/hu.js
nextcloud,latest,16,14,534617974,402973324,3961,/usr/src/nextcloud/apps/theming/l10n/hu.json
nextcloud,latest,16,14,534617974,402973324,1579,/usr/src/nextcloud/apps/theming/l10n/id.js
nextcloud,latest,16,14,534617974,402973324,1572,/usr/src/nextcloud/apps/theming/l10n/id.json
nextcloud,latest,16,14,534617974,402973324,3917,/usr/src/nextcloud/apps/theming/l10n/is.js
nextcloud,latest,16,14,534617974,402973324,3910,/usr/src/nextcloud/apps/theming/l10n/is.json
nextcloud,latest,16,14,534617974,402973324,3917,/usr/src/nextcloud/apps/theming/l10n/it.js
nextcloud,latest,16,14,534617974,402973324,3910,/usr/src/nextcloud/apps/theming/l10n/it.json
nextcloud,latest,16,14,534617974,402973324,4427,/usr/src/nextcloud/apps/theming/l10n/ja.js
nextcloud,latest,16,14,534617974,402973324,4420,/usr/src/nextcloud/apps/theming/l10n/ja.json
nextcloud,latest,16,14,534617974,402973324,3793,/usr/src/nextcloud/apps/theming/l10n/ka_GE.js
nextcloud,latest,16,14,534617974,402973324,3786,/usr/src/nextcloud/apps/theming/l10n/ka_GE.json
nextcloud,latest,16,14,534617974,402973324,3519,/usr/src/nextcloud/apps/theming/l10n/ko.js
nextcloud,latest,16,14,534617974,402973324,3512,/usr/src/nextcloud/apps/theming/l10n/ko.json
nextcloud,latest,16,14,534617974,402973324,4094,/usr/src/nextcloud/apps/theming/l10n/lt_LT.js
nextcloud,latest,16,14,534617974,402973324,4087,/usr/src/nextcloud/apps/theming/l10n/lt_LT.json
nextcloud,latest,16,14,534617974,402973324,1796,/usr/src/nextcloud/apps/theming/l10n/lv.js
nextcloud,latest,16,14,534617974,402973324,1789,/usr/src/nextcloud/apps/theming/l10n/lv.json
nextcloud,latest,16,14,534617974,402973324,5284,/usr/src/nextcloud/apps/theming/l10n/mk.js
nextcloud,latest,16,14,534617974,402973324,5277,/usr/src/nextcloud/apps/theming/l10n/mk.json
nextcloud,latest,16,14,534617974,402973324,1665,/usr/src/nextcloud/apps/theming/l10n/mn.js
nextcloud,latest,16,14,534617974,402973324,1658,/usr/src/nextcloud/apps/theming/l10n/mn.json
nextcloud,latest,16,14,534617974,402973324,3323,/usr/src/nextcloud/apps/theming/l10n/nb.js
nextcloud,latest,16,14,534617974,402973324,3316,/usr/src/nextcloud/apps/theming/l10n/nb.json
nextcloud,latest,16,14,534617974,402973324,3841,/usr/src/nextcloud/apps/theming/l10n/nl.js
nextcloud,latest,16,14,534617974,402973324,3834,/usr/src/nextcloud/apps/theming/l10n/nl.json
nextcloud,latest,16,14,534617974,402973324,3905,/usr/src/nextcloud/apps/theming/l10n/pl.js
nextcloud,latest,16,14,534617974,402973324,3898,/usr/src/nextcloud/apps/theming/l10n/pl.json
nextcloud,latest,16,14,534617974,402973324,3821,/usr/src/nextcloud/apps/theming/l10n/pt_BR.js
nextcloud,latest,16,14,534617974,402973324,3814,/usr/src/nextcloud/apps/theming/l10n/pt_BR.json
nextcloud,latest,16,14,534617974,402973324,3727,/usr/src/nextcloud/apps/theming/l10n/pt_PT.js
nextcloud,latest,16,14,534617974,402973324,3720,/usr/src/nextcloud/apps/theming/l10n/pt_PT.json
nextcloud,latest,16,14,534617974,402973324,5584,/usr/src/nextcloud/apps/theming/l10n/ru.js
nextcloud,latest,16,14,534617974,402973324,5577,/usr/src/nextcloud/apps/theming/l10n/ru.json
nextcloud,latest,16,14,534617974,402973324,4003,/usr/src/nextcloud/apps/theming/l10n/sc.js
nextcloud,latest,16,14,534617974,402973324,3996,/usr/src/nextcloud/apps/theming/l10n/sc.json
nextcloud,latest,16,14,534617974,402973324,4006,/usr/src/nextcloud/apps/theming/l10n/sk.js
nextcloud,latest,16,14,534617974,402973324,3999,/usr/src/nextcloud/apps/theming/l10n/sk.json
nextcloud,latest,16,14,534617974,402973324,3867,/usr/src/nextcloud/apps/theming/l10n/sl.js
nextcloud,latest,16,14,534617974,402973324,3860,/usr/src/nextcloud/apps/theming/l10n/sl.json
nextcloud,latest,16,14,534617974,402973324,1875,/usr/src/nextcloud/apps/theming/l10n/sq.js
nextcloud,latest,16,14,534617974,402973324,1868,/usr/src/nextcloud/apps/theming/l10n/sq.json
nextcloud,latest,16,14,534617974,402973324,4828,/usr/src/nextcloud/apps/theming/l10n/sr.js
nextcloud,latest,16,14,534617974,402973324,4821,/usr/src/nextcloud/apps/theming/l10n/sr.json
nextcloud,latest,16,14,534617974,402973324,3744,/usr/src/nextcloud/apps/theming/l10n/sv.js
nextcloud,latest,16,14,534617974,402973324,3737,/usr/src/nextcloud/apps/theming/l10n/sv.json
nextcloud,latest,16,14,534617974,402973324,3846,/usr/src/nextcloud/apps/theming/l10n/tr.js
nextcloud,latest,16,14,534617974,402973324,3839,/usr/src/nextcloud/apps/theming/l10n/tr.json
nextcloud,latest,16,14,534617974,402973324,5496,/usr/src/nextcloud/apps/theming/l10n/uk.js
nextcloud,latest,16,14,534617974,402973324,5489,/usr/src/nextcloud/apps/theming/l10n/uk.json
nextcloud,latest,16,14,534617974,402973324,4277,/usr/src/nextcloud/apps/theming/l10n/vi.js
nextcloud,latest,16,14,534617974,402973324,4270,/usr/src/nextcloud/apps/theming/l10n/vi.json
nextcloud,latest,16,14,534617974,402973324,3446,/usr/src/nextcloud/apps/theming/l10n/zh_CN.js
nextcloud,latest,16,14,534617974,402973324,3439,/usr/src/nextcloud/apps/theming/l10n/zh_CN.json
nextcloud,latest,16,14,534617974,402973324,3503,/usr/src/nextcloud/apps/theming/l10n/zh_HK.js
nextcloud,latest,16,14,534617974,402973324,3496,/usr/src/nextcloud/apps/theming/l10n/zh_HK.json
nextcloud,latest,16,14,534617974,402973324,3522,/usr/src/nextcloud/apps/theming/l10n/zh_TW.js
nextcloud,latest,16,14,534617974,402973324,3515,/usr/src/nextcloud/apps/theming/l10n/zh_TW.json
nextcloud,latest,16,14,534617974,402973324,1754,/usr/src/nextcloud/apps/theming/lib/AppInfo/Application.php
nextcloud,latest,16,14,534617974,402973324,3129,/usr/src/nextcloud/apps/theming/lib/Capabilities.php
nextcloud,latest,16,14,534617974,402973324,4427,/usr/src/nextcloud/apps/theming/lib/Command/UpdateConfig.php
nextcloud,latest,16,14,534617974,402973324,5965,/usr/src/nextcloud/apps/theming/lib/Controller/IconController.php
nextcloud,latest,16,14,534617974,402973324,12745,/usr/src/nextcloud/apps/theming/lib/Controller/ThemingController.php
nextcloud,latest,16,14,534617974,402973324,7092,/usr/src/nextcloud/apps/theming/lib/IconBuilder.php
nextcloud,latest,16,14,534617974,402973324,9717,/usr/src/nextcloud/apps/theming/lib/ImageManager.php
nextcloud,latest,16,14,534617974,402973324,2372,/usr/src/nextcloud/apps/theming/lib/Listener/BeforeTemplateRenderedListener.php
nextcloud,latest,16,14,534617974,402973324,2048,/usr/src/nextcloud/apps/theming/lib/Service/JSDataService.php
nextcloud,latest,16,14,534617974,402973324,3524,/usr/src/nextcloud/apps/theming/lib/Settings/Admin.php
nextcloud,latest,16,14,534617974,402973324,2084,/usr/src/nextcloud/apps/theming/lib/Settings/Section.php
nextcloud,latest,16,14,534617974,402973324,14042,/usr/src/nextcloud/apps/theming/lib/ThemingDefaults.php
nextcloud,latest,16,14,534617974,402973324,6683,/usr/src/nextcloud/apps/theming/lib/Util.php
nextcloud,latest,16,14,534617974,402973324,8043,/usr/src/nextcloud/apps/theming/templates/settings-admin.php
nextcloud,latest,16,14,534617974,402973324,971,/usr/src/nextcloud/apps/twofactor_backupcodes/appinfo/info.xml
nextcloud,latest,16,14,534617974,402973324,1090,/usr/src/nextcloud/apps/twofactor_backupcodes/appinfo/routes.php
nextcloud,latest,16,14,534617974,402973324,30094,/usr/src/nextcloud/apps/twofactor_backupcodes/appinfo/signature.json
nextcloud,latest,16,14,534617974,402973324,166,/usr/src/nextcloud/apps/twofactor_backupcodes/composer/autoload.php
nextcloud,latest,16,14,534617974,402973324,3067,/usr/src/nextcloud/apps/twofactor_backupcodes/composer/composer/autoload_classmap.php
nextcloud,latest,16,14,534617974,402973324,140,/usr/src/nextcloud/apps/twofactor_backupcodes/composer/composer/autoload_namespaces.php
nextcloud,latest,16,14,534617974,402973324,200,/usr/src/nextcloud/apps/twofactor_backupcodes/composer/composer/autoload_psr4.php
nextcloud,latest,16,14,534617974,402973324,1488,/usr/src/nextcloud/apps/twofactor_backupcodes/composer/composer/autoload_real.php
nextcloud,latest,16,14,534617974,402973324,4146,/usr/src/nextcloud/apps/twofactor_backupcodes/composer/composer/autoload_static.php
nextcloud,latest,16,14,534617974,402973324,14389,/usr/src/nextcloud/apps/twofactor_backupcodes/composer/composer/ClassLoader.php
nextcloud,latest,16,14,534617974,402973324,70,/usr/src/nextcloud/apps/twofactor_backupcodes/composer/composer/installed.json
nextcloud,latest,16,14,534617974,402973324,735,/usr/src/nextcloud/apps/twofactor_backupcodes/composer/composer/installed.php
nextcloud,latest,16,14,534617974,402973324,13927,/usr/src/nextcloud/apps/twofactor_backupcodes/composer/composer/InstalledVersions.php
nextcloud,latest,16,14,534617974,402973324,291,/usr/src/nextcloud/apps/twofactor_backupcodes/composer/composer.json
nextcloud,latest,16,14,534617974,402973324,1070,/usr/src/nextcloud/apps/twofactor_backupcodes/composer/composer/LICENSE
nextcloud,latest,16,14,534617974,402973324,571,/usr/src/nextcloud/apps/twofactor_backupcodes/composer/composer.lock
nextcloud,latest,16,14,534617974,402973324,388,/usr/src/nextcloud/apps/twofactor_backupcodes/css/style.css
nextcloud,latest,16,14,534617974,402973324,175931,/usr/src/nextcloud/apps/twofactor_backupcodes/js/settings.js
nextcloud,latest,16,14,534617974,402973324,844364,/usr/src/nextcloud/apps/twofactor_backupcodes/js/settings.js.map
nextcloud,latest,16,14,534617974,402973324,1139,/usr/src/nextcloud/apps/twofactor_backupcodes/l10n/af.js
nextcloud,latest,16,14,534617974,402973324,1118,/usr/src/nextcloud/apps/twofactor_backupcodes/l10n/af.json
nextcloud,latest,16,14,534617974,402973324,1081,/usr/src/nextcloud/apps/twofactor_backupcodes/l10n/ast.js
nextcloud,latest,16,14,534617974,402973324,1060,/usr/src/nextcloud/apps/twofactor_backupcodes/l10n/ast.json
nextcloud,latest,16,14,534617974,402973324,2938,/usr/src/nextcloud/apps/twofactor_backupcodes/l10n/bg.js
nextcloud,latest,16,14,534617974,402973324,2917,/usr/src/nextcloud/apps/twofactor_backupcodes/l10n/bg.json
nextcloud,latest,16,14,534617974,402973324,2209,/usr/src/nextcloud/apps/twofactor_backupcodes/l10n/ca.js
nextcloud,latest,16,14,534617974,402973324,2188,/usr/src/nextcloud/apps/twofactor_backupcodes/l10n/ca.json
nextcloud,latest,16,14,534617974,402973324,1777,/usr/src/nextcloud/apps/twofactor_backupcodes/l10n/cs_CZ.js
nextcloud,latest,16,14,534617974,402973324,1756,/usr/src/nextcloud/apps/twofactor_backupcodes/l10n/cs_CZ.json
nextcloud,latest,16,14,534617974,402973324,2283,/usr/src/nextcloud/apps/twofactor_backupcodes/l10n/cs.js
nextcloud,latest,16,14,534617974,402973324,2262,/usr/src/nextcloud/apps/twofactor_backupcodes/l10n/cs.json
nextcloud,latest,16,14,534617974,402973324,2010,/usr/src/nextcloud/apps/twofactor_backupcodes/l10n/da.js
nextcloud,latest,16,14,534617974,402973324,1989,/usr/src/nextcloud/apps/twofactor_backupcodes/l10n/da.json
nextcloud,latest,16,14,534617974,402973324,2089,/usr/src/nextcloud/apps/twofactor_backupcodes/l10n/de_DE.js
nextcloud,latest,16,14,534617974,402973324,2068,/usr/src/nextcloud/apps/twofactor_backupcodes/l10n/de_DE.json
nextcloud,latest,16,14,534617974,402973324,2069,/usr/src/nextcloud/apps/twofactor_backupcodes/l10n/de.js
nextcloud,latest,16,14,534617974,402973324,2048,/usr/src/nextcloud/apps/twofactor_backupcodes/l10n/de.json
nextcloud,latest,16,14,534617974,402973324,3199,/usr/src/nextcloud/apps/twofactor_backupcodes/l10n/el.js
nextcloud,latest,16,14,534617974,402973324,3178,/usr/src/nextcloud/apps/twofactor_backupcodes/l10n/el.json
nextcloud,latest,16,14,534617974,402973324,1964,/usr/src/nextcloud/apps/twofactor_backupcodes/l10n/en_GB.js
nextcloud,latest,16,14,534617974,402973324,1943,/usr/src/nextcloud/apps/twofactor_backupcodes/l10n/en_GB.json
nextcloud,latest,16,14,534617974,402973324,1911,/usr/src/nextcloud/apps/twofactor_backupcodes/l10n/eo.js
nextcloud,latest,16,14,534617974,402973324,1890,/usr/src/nextcloud/apps/twofactor_backupcodes/l10n/eo.json
nextcloud,latest,16,14,534617974,402973324,1200,/usr/src/nextcloud/apps/twofactor_backupcodes/l10n/es_419.js
nextcloud,latest,16,14,534617974,402973324,1179,/usr/src/nextcloud/apps/twofactor_backupcodes/l10n/es_419.json
nextcloud,latest,16,14,534617974,402973324,1279,/usr/src/nextcloud/apps/twofactor_backupcodes/l10n/es_AR.js
nextcloud,latest,16,14,534617974,402973324,1258,/usr/src/nextcloud/apps/twofactor_backupcodes/l10n/es_AR.json
nextcloud,latest,16,14,534617974,402973324,1272,/usr/src/nextcloud/apps/twofactor_backupcodes/l10n/es_CL.js
nextcloud,latest,16,14,534617974,402973324,1251,/usr/src/nextcloud/apps/twofactor_backupcodes/l10n/es_CL.json
nextcloud,latest,16,14,534617974,402973324,1272,/usr/src/nextcloud/apps/twofactor_backupcodes/l10n/es_CO.js
nextcloud,latest,16,14,534617974,402973324,1251,/usr/src/nextcloud/apps/twofactor_backupcodes/l10n/es_CO.json
nextcloud,latest,16,14,534617974,402973324,1272,/usr/src/nextcloud/apps/twofactor_backupcodes/l10n/es_CR.js
nextcloud,latest,16,14,534617974,402973324,1251,/usr/src/nextcloud/apps/twofactor_backupcodes/l10n/es_CR.json
nextcloud,latest,16,14,534617974,402973324,1272,/usr/src/nextcloud/apps/twofactor_backupcodes/l10n/es_DO.js
nextcloud,latest,16,14,534617974,402973324,1251,/usr/src/nextcloud/apps/twofactor_backupcodes/l10n/es_DO.json
nextcloud,latest,16,14,534617974,402973324,1272,/usr/src/nextcloud/apps/twofactor_backupcodes/l10n/es_EC.js
nextcloud,latest,16,14,534617974,402973324,1251,/usr/src/nextcloud/apps/twofactor_backupcodes/l10n/es_EC.json
nextcloud,latest,16,14,534617974,402973324,1272,/usr/src/nextcloud/apps/twofactor_backupcodes/l10n/es_GT.js
nextcloud,latest,16,14,534617974,402973324,1251,/usr/src/nextcloud/apps/twofactor_backupcodes/l10n/es_GT.json
nextcloud,latest,16,14,534617974,402973324,1200,/usr/src/nextcloud/apps/twofactor_backupcodes/l10n/es_HN.js
nextcloud,latest,16,14,534617974,402973324,1179,/usr/src/nextcloud/apps/twofactor_backupcodes/l10n/es_HN.json
nextcloud,latest,16,14,534617974,402973324,2189,/usr/src/nextcloud/apps/twofactor_backupcodes/l10n/es.js
nextcloud,latest,16,14,534617974,402973324,2168,/usr/src/nextcloud/apps/twofactor_backupcodes/l10n/es.json
nextcloud,latest,16,14,534617974,402973324,1396,/usr/src/nextcloud/apps/twofactor_backupcodes/l10n/es_MX.js
nextcloud,latest,16,14,534617974,402973324,1375,/usr/src/nextcloud/apps/twofactor_backupcodes/l10n/es_MX.json
nextcloud,latest,16,14,534617974,402973324,1200,/usr/src/nextcloud/apps/twofactor_backupcodes/l10n/es_NI.js
nextcloud,latest,16,14,534617974,402973324,1179,/usr/src/nextcloud/apps/twofactor_backupcodes/l10n/es_NI.json
nextcloud,latest,16,14,534617974,402973324,1200,/usr/src/nextcloud/apps/twofactor_backupcodes/l10n/es_PA.js
nextcloud,latest,16,14,534617974,402973324,1179,/usr/src/nextcloud/apps/twofactor_backupcodes/l10n/es_PA.json
nextcloud,latest,16,14,534617974,402973324,1200,/usr/src/nextcloud/apps/twofactor_backupcodes/l10n/es_PE.js
nextcloud,latest,16,14,534617974,402973324,1179,/usr/src/nextcloud/apps/twofactor_backupcodes/l10n/es_PE.json
nextcloud,latest,16,14,534617974,402973324,1200,/usr/src/nextcloud/apps/twofactor_backupcodes/l10n/es_PR.js
nextcloud,latest,16,14,534617974,402973324,1179,/usr/src/nextcloud/apps/twofactor_backupcodes/l10n/es_PR.json
nextcloud,latest,16,14,534617974,402973324,1200,/usr/src/nextcloud/apps/twofactor_backupcodes/l10n/es_PY.js
nextcloud,latest,16,14,534617974,402973324,1179,/usr/src/nextcloud/apps/twofactor_backupcodes/l10n/es_PY.json
nextcloud,latest,16,14,534617974,402973324,1272,/usr/src/nextcloud/apps/twofactor_backupcodes/l10n/es_SV.js
nextcloud,latest,16,14,534617974,402973324,1251,/usr/src/nextcloud/apps/twofactor_backupcodes/l10n/es_SV.json
nextcloud,latest,16,14,534617974,402973324,1200,/usr/src/nextcloud/apps/twofactor_backupcodes/l10n/es_UY.js
nextcloud,latest,16,14,534617974,402973324,1179,/usr/src/nextcloud/apps/twofactor_backupcodes/l10n/es_UY.json
nextcloud,latest,16,14,534617974,402973324,2083,/usr/src/nextcloud/apps/twofactor_backupcodes/l10n/eu.js
nextcloud,latest,16,14,534617974,402973324,2062,/usr/src/nextcloud/apps/twofactor_backupcodes/l10n/eu.json
nextcloud,latest,16,14,534617974,402973324,1307,/usr/src/nextcloud/apps/twofactor_backupcodes/l10n/fi.js
nextcloud,latest,16,14,534617974,402973324,1286,/usr/src/nextcloud/apps/twofactor_backupcodes/l10n/fi.json
nextcloud,latest,16,14,534617974,402973324,2394,/usr/src/nextcloud/apps/twofactor_backupcodes/l10n/fr.js
nextcloud,latest,16,14,534617974,402973324,2373,/usr/src/nextcloud/apps/twofactor_backupcodes/l10n/fr.json
nextcloud,latest,16,14,534617974,402973324,2178,/usr/src/nextcloud/apps/twofactor_backupcodes/l10n/gl.js
nextcloud,latest,16,14,534617974,402973324,2157,/usr/src/nextcloud/apps/twofactor_backupcodes/l10n/gl.json
nextcloud,latest,16,14,534617974,402973324,1682,/usr/src/nextcloud/apps/twofactor_backupcodes/l10n/he.js
nextcloud,latest,16,14,534617974,402973324,1661,/usr/src/nextcloud/apps/twofactor_backupcodes/l10n/he.json
nextcloud,latest,16,14,534617974,402973324,2178,/usr/src/nextcloud/apps/twofactor_backupcodes/l10n/hr.js
nextcloud,latest,16,14,534617974,402973324,2157,/usr/src/nextcloud/apps/twofactor_backupcodes/l10n/hr.json
nextcloud,latest,16,14,534617974,402973324,1348,/usr/src/nextcloud/apps/twofactor_backupcodes/l10n/hu_HU.js
nextcloud,latest,16,14,534617974,402973324,1327,/usr/src/nextcloud/apps/twofactor_backupcodes/l10n/hu_HU.json
nextcloud,latest,16,14,534617974,402973324,2147,/usr/src/nextcloud/apps/twofactor_backupcodes/l10n/hu.js
nextcloud,latest,16,14,534617974,402973324,2126,/usr/src/nextcloud/apps/twofactor_backupcodes/l10n/hu.json
nextcloud,latest,16,14,534617974,402973324,2321,/usr/src/nextcloud/apps/twofactor_backupcodes/l10n/is.js
nextcloud,latest,16,14,534617974,402973324,2300,/usr/src/nextcloud/apps/twofactor_backupcodes/l10n/is.json
nextcloud,latest,16,14,534617974,402973324,2146,/usr/src/nextcloud/apps/twofactor_backupcodes/l10n/it.js
nextcloud,latest,16,14,534617974,402973324,2125,/usr/src/nextcloud/apps/twofactor_backupcodes/l10n/it.json
nextcloud,latest,16,14,534617974,402973324,2426,/usr/src/nextcloud/apps/twofactor_backupcodes/l10n/ja.js
nextcloud,latest,16,14,534617974,402973324,2405,/usr/src/nextcloud/apps/twofactor_backupcodes/l10n/ja.json
nextcloud,latest,16,14,534617974,402973324,2034,/usr/src/nextcloud/apps/twofactor_backupcodes/l10n/ka_GE.js
nextcloud,latest,16,14,534617974,402973324,2013,/usr/src/nextcloud/apps/twofactor_backupcodes/l10n/ka_GE.json
nextcloud,latest,16,14,534617974,402973324,2063,/usr/src/nextcloud/apps/twofactor_backupcodes/l10n/ko.js
nextcloud,latest,16,14,534617974,402973324,2042,/usr/src/nextcloud/apps/twofactor_backupcodes/l10n/ko.json
nextcloud,latest,16,14,534617974,402973324,2035,/usr/src/nextcloud/apps/twofactor_backupcodes/l10n/lt_LT.js
nextcloud,latest,16,14,534617974,402973324,2014,/usr/src/nextcloud/apps/twofactor_backupcodes/l10n/lt_LT.json
nextcloud,latest,16,14,534617974,402973324,1171,/usr/src/nextcloud/apps/twofactor_backupcodes/l10n/lv.js
nextcloud,latest,16,14,534617974,402973324,1150,/usr/src/nextcloud/apps/twofactor_backupcodes/l10n/lv.json
nextcloud,latest,16,14,534617974,402973324,3007,/usr/src/nextcloud/apps/twofactor_backupcodes/l10n/mk.js
nextcloud,latest,16,14,534617974,402973324,2986,/usr/src/nextcloud/apps/twofactor_backupcodes/l10n/mk.json
nextcloud,latest,16,14,534617974,402973324,1552,/usr/src/nextcloud/apps/twofactor_backupcodes/l10n/mn.js
nextcloud,latest,16,14,534617974,402973324,1531,/usr/src/nextcloud/apps/twofactor_backupcodes/l10n/mn.json
nextcloud,latest,16,14,534617974,402973324,2018,/usr/src/nextcloud/apps/twofactor_backupcodes/l10n/nb.js
nextcloud,latest,16,14,534617974,402973324,1997,/usr/src/nextcloud/apps/twofactor_backupcodes/l10n/nb.json
nextcloud,latest,16,14,534617974,402973324,1742,/usr/src/nextcloud/apps/twofactor_backupcodes/l10n/nb_NO.js
nextcloud,latest,16,14,534617974,402973324,1721,/usr/src/nextcloud/apps/twofactor_backupcodes/l10n/nb_NO.json
nextcloud,latest,16,14,534617974,402973324,2098,/usr/src/nextcloud/apps/twofactor_backupcodes/l10n/nl.js
nextcloud,latest,16,14,534617974,402973324,2077,/usr/src/nextcloud/apps/twofactor_backupcodes/l10n/nl.json
nextcloud,latest,16,14,534617974,402973324,2291,/usr/src/nextcloud/apps/twofactor_backupcodes/l10n/pl.js
nextcloud,latest,16,14,534617974,402973324,2270,/usr/src/nextcloud/apps/twofactor_backupcodes/l10n/pl.json
nextcloud,latest,16,14,534617974,402973324,2143,/usr/src/nextcloud/apps/twofactor_backupcodes/l10n/pt_BR.js
nextcloud,latest,16,14,534617974,402973324,2122,/usr/src/nextcloud/apps/twofactor_backupcodes/l10n/pt_BR.json
nextcloud,latest,16,14,534617974,402973324,3107,/usr/src/nextcloud/apps/twofactor_backupcodes/l10n/ru.js
nextcloud,latest,16,14,534617974,402973324,3086,/usr/src/nextcloud/apps/twofactor_backupcodes/l10n/ru.json
nextcloud,latest,16,14,534617974,402973324,2390,/usr/src/nextcloud/apps/twofactor_backupcodes/l10n/sc.js
nextcloud,latest,16,14,534617974,402973324,2369,/usr/src/nextcloud/apps/twofactor_backupcodes/l10n/sc.json
nextcloud,latest,16,14,534617974,402973324,2245,/usr/src/nextcloud/apps/twofactor_backupcodes/l10n/sk.js
nextcloud,latest,16,14,534617974,402973324,2224,/usr/src/nextcloud/apps/twofactor_backupcodes/l10n/sk.json
nextcloud,latest,16,14,534617974,402973324,2079,/usr/src/nextcloud/apps/twofactor_backupcodes/l10n/sl.js
nextcloud,latest,16,14,534617974,402973324,2058,/usr/src/nextcloud/apps/twofactor_backupcodes/l10n/sl.json
nextcloud,latest,16,14,534617974,402973324,1251,/usr/src/nextcloud/apps/twofactor_backupcodes/l10n/sq.js
nextcloud,latest,16,14,534617974,402973324,1230,/usr/src/nextcloud/apps/twofactor_backupcodes/l10n/sq.json
nextcloud,latest,16,14,534617974,402973324,2931,/usr/src/nextcloud/apps/twofactor_backupcodes/l10n/sr.js
nextcloud,latest,16,14,534617974,402973324,2910,/usr/src/nextcloud/apps/twofactor_backupcodes/l10n/sr.json
nextcloud,latest,16,14,534617974,402973324,2176,/usr/src/nextcloud/apps/twofactor_backupcodes/l10n/sv.js
nextcloud,latest,16,14,534617974,402973324,2155,/usr/src/nextcloud/apps/twofactor_backupcodes/l10n/sv.json
nextcloud,latest,16,14,534617974,402973324,2136,/usr/src/nextcloud/apps/twofactor_backupcodes/l10n/tr.js
nextcloud,latest,16,14,534617974,402973324,2115,/usr/src/nextcloud/apps/twofactor_backupcodes/l10n/tr.json
nextcloud,latest,16,14,534617974,402973324,3134,/usr/src/nextcloud/apps/twofactor_backupcodes/l10n/uk.js
nextcloud,latest,16,14,534617974,402973324,3113,/usr/src/nextcloud/apps/twofactor_backupcodes/l10n/uk.json
nextcloud,latest,16,14,534617974,402973324,1835,/usr/src/nextcloud/apps/twofactor_backupcodes/l10n/zh_CN.js
nextcloud,latest,16,14,534617974,402973324,1814,/usr/src/nextcloud/apps/twofactor_backupcodes/l10n/zh_CN.json
nextcloud,latest,16,14,534617974,402973324,1924,/usr/src/nextcloud/apps/twofactor_backupcodes/l10n/zh_HK.js
nextcloud,latest,16,14,534617974,402973324,1903,/usr/src/nextcloud/apps/twofactor_backupcodes/l10n/zh_HK.json
